corpus	local_name	bytes	sha256	source_url
ietf	minutes-69-isis.txt	5050	678a8d8c5f06983dead21ea7d1393ed3af3a5882030277fe73357d30fdbb5b06	https://www.ietf.org/proceedings/69/minutes/isis.txt
ietf	minutes-69-isms.txt	4282	25103dba39b850ac21a067e1fc07b563a7835efd6d5a17df385860f3fd12c59c	https://www.ietf.org/proceedings/69/minutes/isms.txt
ietf	minutes-69-keyprov.txt	4647	79c6313e809861453c6cfca5949095fea12fdc45ef4151c8824e708c2393f518	https://www.ietf.org/proceedings/69/minutes/keyprov.txt
ietf	minutes-69-kitten.txt	9074	8ffe4ed16fcf0ecdd3e75b2e59f9a7ec59c03f50112f2e174c05e22c6eee97d0	https://www.ietf.org/proceedings/69/minutes/kitten.txt
ietf	minutes-69-l2vpn.txt	16371	7fcf4a5a3e04455d9d9c4481a66a79c31fcbf58fef59c265c1823695c51a0273	https://www.ietf.org/proceedings/69/minutes/l2vpn.txt
ietf	minutes-69-l3vpn.txt	24881	39e90f02dd96563e8a9c181cb29b81f15e46578b6942e713e2cf56bdb4da394d	https://www.ietf.org/proceedings/69/minutes/l3vpn.txt
ietf	minutes-69-lemonade.txt	4109	4715cf0927ea3653e5a05a04d2088c852f262f79d524593acf994a4bb9b0ab94	https://www.ietf.org/proceedings/69/minutes/lemonade.txt
ietf	minutes-69-ltans.txt	3698	607e83a231b57a24a1e6137b13319bf8e8f312f4c0ef8477b9e7b578741d0ea8	https://www.ietf.org/proceedings/69/minutes/ltans.txt
ietf	minutes-69-manet.txt	5553	5fd2782c0e5e4d8c796fd4f991111c3c68cf5d4536c81e948c5b7f7d03c00399	https://www.ietf.org/proceedings/69/minutes/manet.txt
ietf	minutes-69-mboned.txt	24979	fcfaefffd305596ee18c1ef9daa90b715f6bd387f2076c9c99e6df96d9636752	https://www.ietf.org/proceedings/69/minutes/mboned.txt
ietf	minutes-69-mip4.txt	14389	2191b804858638e7c5aa08ce51d81a76f8524fd27b78a2a70fa640938da15dfb	https://www.ietf.org/proceedings/69/minutes/mip4.txt
ietf	minutes-69-mip6.txt	9250	f5d594973cb1f5bf555b8483366ebae02a3016b234b3801da7acaf318e7c0275	https://www.ietf.org/proceedings/69/minutes/mip6.txt
ietf	minutes-69-mipshop.txt	6542	5572f620e7a249b4bcdc90f1d65b3f389befe0740423bdd8473bacb6ab5c1993	https://www.ietf.org/proceedings/69/minutes/mipshop.txt
ietf	minutes-69-mobopts.txt	3234	dbf8e5f9ded316a41a7c7c57faccf85fbe091e448756aa652ee15e933180c362	https://www.ietf.org/proceedings/69/minutes/MobOpts.txt
ietf	minutes-69-monami6.txt	6452	e24cc1137e9a408ae471dd5bc59fdec84502e603fc5606fe317f28e516a06c7e	https://www.ietf.org/proceedings/69/minutes/monami6.txt
ietf	minutes-69-mpls.txt	36429	d5ce68d37a637621c3b4d99f87c02e230ed90f6a822299169ea32fee78c8182e	https://www.ietf.org/proceedings/69/minutes/mpls.txt
ietf	minutes-69-nea.txt	9184	de6c0c1420c5f383f382e1356c38eb0ab14947a536fa1c5f35958b26f2dcbc8f	https://www.ietf.org/proceedings/69/minutes/nea.txt
ietf	minutes-69-nee.txt	11981	63983585781577944b502255283610db3df670945104045df31d7f99a26fe893	https://www.ietf.org/proceedings/69/minutes/nee.txt
ietf	minutes-69-nemo.txt	16405	8c4598f01e6b902c2e8166d9dbb26bdfc3c9b5e8f2d0f2d31aaf5260724c280d	https://www.ietf.org/proceedings/69/minutes/nemo.txt
ietf	minutes-69-netconf.txt	6943	fd1372da316213027ed12cc878ed44f77bf64b7547336496fc8e52d642bc0a3a	https://www.ietf.org/proceedings/69/minutes/netconf.txt
ietf	minutes-69-netlmm.txt	12048	cb2547af618a92daafe1e35a80451c358263a4259c585584ec85789fed5cb833	https://www.ietf.org/proceedings/69/minutes/netlmm.txt
ietf	minutes-69-nfsv4.txt	11791	cee61ed9504f83f8b5cbb5f33453c299c85e659dfaa0f17616043479d67670a0	https://www.ietf.org/proceedings/69/minutes/nfsv4.txt
ietf	minutes-69-nsis.txt	4626	8d42f2f3008d8289afe14b92afa3f91e40f6f11b16dbc9eda5d4154f4d41c128	https://www.ietf.org/proceedings/69/minutes/nsis.txt
ietf	minutes-69-ntp.txt	5265	b676385edd828342bc92d25e3a6b57c62c23c928536a3e5f7ee413dc300e37cf	https://www.ietf.org/proceedings/69/minutes/ntp.txt
ietf	minutes-69-opsawg.txt	7846	fbe306a3bedee71516a7ca3f384447a34f840f32dd63c89b960256c42fcf6755	https://www.ietf.org/proceedings/69/minutes/opsawg.txt
ietf	minutes-69-ospf.txt	3544	1032935cb0e49a2fcd960bedcc75a2f65ba3a885bef9d1e195ce82c311a48fc9	https://www.ietf.org/proceedings/69/minutes/ospf.txt
ietf	minutes-69-p2psip.txt	19884	4261ab4efcb74f90f6950b49e78a21ea3a134bc4005c5f7957e6945be2843e12	https://www.ietf.org/proceedings/69/minutes/p2psip.txt
ietf	minutes-69-pana.txt	2436	da44fd99a62457a76ea2bdd0599e514b984b13172662a6a77b75201ff9aee9c8	https://www.ietf.org/proceedings/69/minutes/pana.txt
ietf	minutes-69-pce.txt	6087	1be5437b0c8d37b4be24660c9e69983a1b5b405817fc77434722172288eef0bc	https://www.ietf.org/proceedings/69/minutes/pce.txt
ietf	minutes-69-pcn.txt	8449	fbd16a653b98f7b8617397003d1effd03b998371e94a14aff8114192474bc87e	https://www.ietf.org/proceedings/69/minutes/pcn.txt
ietf	minutes-69-pim.txt	7990	9848307d6077fc7479c433059ab09ce2e49c86fdd896fac310cbb933db164fb7	https://www.ietf.org/proceedings/69/minutes/pim.txt
ietf	minutes-69-pwe3.txt	17187	f8684637d2b6a6bcbf3aef342e8c5be1640daa75c25cdb1d291f79249609ab87	https://www.ietf.org/proceedings/69/minutes/pwe3.txt
ietf	minutes-69-radext.txt	14536	d7c85abd10b13007188f06a11486fc02843a463ba97836dec5f4134375034ead	https://www.ietf.org/proceedings/69/minutes/radext.txt
ietf	minutes-69-rmt.txt	2129	b6d9a5f036bad3bccf15e0c7cf165135e0f15824b40c69d1e55b8de7ed096aac	https://www.ietf.org/proceedings/69/minutes/rmt.txt
ietf	minutes-69-rpsec.txt	8357	77a063fc013f98d50f69fe151b2d7580cad073d6c1e3fad26c662a6207f95ef1	https://www.ietf.org/proceedings/69/minutes/rpsec.txt
ietf	minutes-69-rrg.txt	20315	f3bd67abad70476e067474e87a91ac0ea80f452a55e81ede0e71db5bf62d52b4	https://www.ietf.org/proceedings/69/minutes/RRG.txt
ietf	minutes-69-rtgarea.txt	11430	271ef1f3cd8167ef2a0387f9b883f8b44bd5577ccde6af7639b1eee695d4c415	https://www.ietf.org/proceedings/69/minutes/rtgarea.txt
ietf	minutes-69-rtgwg.txt	4994	09d5320f19e7d81414acae53e23d7770a164bda599ed158f661e413d0a0ec2e3	https://www.ietf.org/proceedings/69/minutes/rtgwg.txt
ietf	minutes-69-saag.txt	3001	105eb6e746068210ecea706951dd4eba2e9a467c2a78b175c0de1655481cb4a4	https://www.ietf.org/proceedings/69/minutes/saag.txt
ietf	minutes-69-samrg.txt	5444	1c2c59db72aad12e62649e096e784f174ce846c20a957997dd1b1fe8519737d8	https://www.ietf.org/proceedings/69/minutes/SAMRG.txt
ietf	minutes-69-sasl.txt	2594	d17df614d5f1f841862a6da776edad21f304d2b3b281262e2a29314ccfb36d98	https://www.ietf.org/proceedings/69/minutes/sasl.txt
ietf	minutes-69-sieve.txt	10011	11b763910ce6b280004b42285ab84420a53a792f3678158e1a13bf8f91b674c4	https://www.ietf.org/proceedings/69/minutes/sieve.txt
ietf	minutes-69-simple.txt	6167	325c98a6bd89d3eac0ea7e9eca922774b46aafb79f88335af71b4ba0124a94ae	https://www.ietf.org/proceedings/69/minutes/simple.txt
ietf	minutes-69-sipping.txt	12074	861bab3b932c5d2e5f48c8a5558335d669bc65ca206836c86763a48e13553eb0	https://www.ietf.org/proceedings/69/minutes/sipping.txt
ietf	minutes-69-smime.txt	1984	1f24df054d73e9f0191cbe88c32dfe3e6d6191d8e0a95b18a4dc876ab48fc631	https://www.ietf.org/proceedings/69/minutes/smime.txt
ietf	minutes-69-speermint.txt	7201	c50113f5d4717bcaa61d4672e288dda4cab7da587ac785c801719142edac5993	https://www.ietf.org/proceedings/69/minutes/speermint.txt
ietf	minutes-69-tam.txt	4036	667320806c619c09b51b5feba6bd5b27ce4a6f38c064a20c829e951de32cc999	https://www.ietf.org/proceedings/69/minutes/tam.txt
ietf	minutes-69-tcpm.txt	20562	6ce024817a0f44e080d3cc62b9bb47f50a1aa56fd27b16a2c1038c47686b8dfd	https://www.ietf.org/proceedings/69/minutes/tcpm.txt
ietf	minutes-69-tls.txt	8542	d9d2da11d97557ac713eb23720ce497c25148789a6ce7ca96a6a8b49e69cea2d	https://www.ietf.org/proceedings/69/minutes/tls.txt
ietf	minutes-69-trill.txt	23034	7ddcf9c3b665fa4eb95ea1c37b34aa6746b1967a7f99348cd76614fec6df238a	https://www.ietf.org/proceedings/69/minutes/trill.txt
ietf	minutes-69-tsvarea.txt	19381	0ef85f400657e2824305c496b92765d55db40c40640f5044cdf661e7a83d5ec8	https://www.ietf.org/proceedings/69/minutes/tsvarea.txt
ietf	minutes-69-tsvwg.txt	18434	c43cb435a2838cc08d15c9b4e1892fbbc317b00dac2302ff2dbc73496c76fe27	https://www.ietf.org/proceedings/69/minutes/tsvwg.txt
ietf	minutes-69-v6ops.txt	12653	d48cd47434dd0543af4b7f719dd936b0bba020a78fd6b040fc139ba6adbcc555	https://www.ietf.org/proceedings/69/minutes/v6ops.txt
ietf	minutes-69-vcarddav.txt	5305	51316c5d6db1cdcbd85f9dfcbc29cc343a48b87e5a42d0600109a32f5726b6a4	https://www.ietf.org/proceedings/69/minutes/vcarddav.txt
ietf	minutes-69-xcon.txt	3657	925d86547537a914ef1df50947de209d73f2dbce105b0f8f0fa0dabf6da06b5e	https://www.ietf.org/proceedings/69/minutes/xcon.txt
ietf	minutes-69-xsdmi.txt	8815	9f05f1a966278df30165ba7442a6003ae2ee0e235132bfd4587bc60c046c7357	https://www.ietf.org/proceedings/69/minutes/xsdmi.txt
ietf	minutes-70-16ng.txt	4982	2945ab1e9e75b2250d178e17e801b36d9b1d643bd0ed09cd19d496b486d8d6e7	https://www.ietf.org/proceedings/70/minutes/16ng.txt
ietf	minutes-70-6lowpan.txt	25437	fff5273adb757d8d301927fbbdfd2bcdfcbbcd125ba63d5fe254361fd265ba58	https://www.ietf.org/proceedings/70/minutes/6lowpan.txt
ietf	minutes-70-6man.txt	10096	68bdb307b03c43f95a7bd6bfa1f2a938e7927eb553dba8668ad8071ef42c0ef0	https://www.ietf.org/proceedings/70/minutes/6man.txt
ietf	minutes-70-ancp.txt	12067	afc47da890c568bd554fa30269677219a74ceeb50bc02e714f5de743f693f59c	https://www.ietf.org/proceedings/70/minutes/ancp.txt
ietf	minutes-70-apparea.txt	4752	16da028cc15f5397f578141b05144f27d77f7115b5340719c204a06808065d53	https://www.ietf.org/proceedings/70/minutes/apparea.txt
ietf	minutes-70-autoconf.txt	10058	3e81380b98ad917c2871be9c58d4052f0f87ebf269c240f9aba54a5ea41a69e6	https://www.ietf.org/proceedings/70/minutes/autoconf.txt
ietf	minutes-70-avt.txt	25312	ccb65eaf5360efaef4352c0df0b1036ffe13ed7ae473ab3110e912ec19e94256	https://www.ietf.org/proceedings/70/minutes/avt.txt
ietf	minutes-70-behave.txt	3327	4a86df82734ff7c2fdb882863f67b20d880fe13c0030b52331bc9db6e4b70bbd	https://www.ietf.org/proceedings/70/minutes/behave.txt
ietf	minutes-70-btns.txt	1992	9afb97afd637520b53efd90372487bf0d930f27672fe809767ce62a572ffbab4	https://www.ietf.org/proceedings/70/minutes/btns.txt
ietf	minutes-70-calsify.txt	2578	cc9a8a540af8ec4c02850cb6232ecbf766dc1c1ef811dfb6eb1ab5d27c13119f	https://www.ietf.org/proceedings/70/minutes/calsify.txt
ietf	minutes-70-ccamp.txt	20282	1cb759d30491a408677b8c8990e07f5c654fb21c928c8c487257a9b358a4735b	https://www.ietf.org/proceedings/70/minutes/ccamp.txt
ietf	minutes-70-csi.txt	7148	2d9d2dce8840b8fa00baae5b4e7f59f224e9b032bb1fe705deb010966c113d8e	https://www.ietf.org/proceedings/70/minutes/csi.txt
ietf	minutes-70-dccp.txt	25588	ff3f58852b52387add2db02143e917ae05fa855c79416ab0580ddff20190bc3a	https://www.ietf.org/proceedings/70/minutes/dccp.txt
ietf	minutes-70-dhc.txt	17760	c3a8d5fe7f678fc411a27c28485babf687dcaeeb9eaf75e8a8863370efd85a03	https://www.ietf.org/proceedings/70/minutes/dhc.txt
ietf	minutes-70-dime.txt	9136	06f2914ee564cf15ef720f6c60fd6b82434f040bd212f55fae0c2073a17f6bda	https://www.ietf.org/proceedings/70/minutes/dime.txt
ietf	minutes-70-dkim.txt	2684	47e71221afd5ed11e43c42593288793da15cf6e9b10211fb63d45bc808f1fdbe	https://www.ietf.org/proceedings/70/minutes/dkim.txt
ietf	minutes-70-dnsop.txt	17684	6afa979ea8e19db5ff0ccb2f912f69703609f5704a0986e4b7ca508b3dd51077	https://www.ietf.org/proceedings/70/minutes/dnsop.txt
ietf	minutes-70-eai.txt	16611	e8bf935d2379980539e95ccfad7b27ae82df980fa03194ca3cabbffb2e5886d2	https://www.ietf.org/proceedings/70/minutes/eai.txt
ietf	minutes-70-ecrit.txt	19643	58bd2fbf8cf5625435d412f345c856c99239f5672407ea748b593b3ef97bc856	https://www.ietf.org/proceedings/70/minutes/ecrit.txt
ietf	minutes-70-emu.txt	18374	0dc70c1acdbb47a7fb10090020164364d71536077be1499ff5dd6a59c4176221	https://www.ietf.org/proceedings/70/minutes/emu.txt
ietf	minutes-70-enum.txt	10374	53b5b9a32cb7d82ea339fc6be63d94f4045c623b9eabea6f21482b2c3d923e5f	https://www.ietf.org/proceedings/70/minutes/enum.txt
ietf	minutes-70-forces.txt	11724	01979811ae276e3395dcae681c723e5306f74800816c8f78381424e5bd1fde52	https://www.ietf.org/proceedings/70/minutes/forces.txt
ietf	minutes-70-geopriv.txt	9887	57a7b28196cd292f0fa3bf1e61ec39f1b11903a882cb05e0820206e30a1c929c	https://www.ietf.org/proceedings/70/minutes/geopriv.txt
ietf	minutes-70-grow.txt	1546	8c93b87f4d0ed610355ebf6d8b2ebe47ccd2ebb7cfc25cdb0893a5cd130171ce	https://www.ietf.org/proceedings/70/minutes/grow.txt
ietf	minutes-70-hip.txt	2148	c2e238e562b9ed1b978be89e4b92f55a0ca090eb4fa8e813ef294ddc43cf9043	https://www.ietf.org/proceedings/70/minutes/hip.txt
ietf	minutes-70-hiprg.txt	3559	c863a1c9e31c89a748d0eb6bee849c7f0a80b249dd2958988e7b03a9900d4150	https://www.ietf.org/proceedings/70/minutes/HIPRG.txt
ietf	minutes-70-hokey.txt	13154	3ad6e350ab0699e60cb93916916261b691d81cccebefa1d4150a9f8c39960a0f	https://www.ietf.org/proceedings/70/minutes/hokey.txt
ietf	minutes-70-httpbis.txt	3070	036ce1b5d73c8d8058168e91f0b2b6dfc96c62368b0c0ad54458ec0b5eae9ad6	https://www.ietf.org/proceedings/70/minutes/httpbis.txt
ietf	minutes-70-idr.txt	1948	ff8a2a418de4ea352b43f7230ddc99949f7416c58157bc1a02595e98052daa40	https://www.ietf.org/proceedings/70/minutes/idr.txt
ietf	minutes-70-ietf-ietf-operations-and-administration-plenary.txt	16539	dd05d2e6aa4f6daa0cf26eef21ce9a01f7cc906dcba3ba504bc55d2796db1b0b	https://www.ietf.org/proceedings/70/minutes/plenaryw.txt
ietf	minutes-70-ietf-technical-plenary.txt	9110	9d3a5721ece9c56d4c0b05c1265cde11a673b739e05878534db12c042bb8e5a3	https://www.ietf.org/proceedings/70/minutes/plenaryt.txt
ietf	minutes-70-intarea.txt	16330	16b41db3aba50e7c28a22930ae5fe1ad3f14f00c2226cbcee3818b7ac85e564e	https://www.ietf.org/proceedings/70/minutes/intarea.txt
ietf	minutes-70-ipfix.txt	11837	78373765ef3e2b65ecbbf433ba49937f4f2091fc26bf4087f549a41a099f55ad	https://www.ietf.org/proceedings/70/minutes/ipfix.txt
ietf	minutes-70-ippm.txt	8762	21f99e7c5450886a1a4962e9cb4f3e7eaba405aeef2ae3385dca8beeaec9f663	https://www.ietf.org/proceedings/70/minutes/ippm.txt
ietf	minutes-70-ipr.txt	11598	7e582ac419a2f02acaa91a476352baea833b4d31b3212fe7da2a04e1d5785667	https://www.ietf.org/proceedings/70/minutes/ipr.txt
ietf	minutes-70-isis.txt	3796	6241f1945eee58a1acd3ab8e9323f965e15559c68997d0528beb75c47cb305ed	https://www.ietf.org/proceedings/70/minutes/isis.txt
ietf	minutes-70-kitten.txt	6126	d2c92244eaf254e06f3b2498fa29d1bc628c6e095eeba84efc95e9f6e25426dd	https://www.ietf.org/proceedings/70/minutes/kitten.txt
ietf	minutes-70-krb-wg.txt	5215	2139fe9ee2b4af27760229b509ba2a864eb081224a21cc3339e34b9f3e0643e8	https://www.ietf.org/proceedings/70/minutes/krb-wg.txt
ietf	minutes-70-l2vpn.txt	18602	ee619c43193283ea04dcd353fc1e03a4774a7245bbd9dde868d21cd0f2e20702	https://www.ietf.org/proceedings/70/minutes/l2vpn.txt
ietf	minutes-70-l3vpn.txt	10637	59002acadd2ee1adfa737997ef297be7d445e164f0aab7f374362a6bb8a99cd9	https://www.ietf.org/proceedings/70/minutes/l3vpn.txt
ietf	minutes-70-lemonade.txt	1602	c47c0f99e4952ba2bd45969f91720a61611b0871857a233aa9a9492321138e5d	https://www.ietf.org/proceedings/70/minutes/lemonade.txt
ietf	minutes-70-ltans.txt	4606	d58b10c8acad3760bdf02a091c0fab81b14dae640831790bb4e7caa6a117d535	https://www.ietf.org/proceedings/70/minutes/ltans.txt
ietf	minutes-70-manet.txt	27137	5eebd101c74c184f6d30528b0c7412158f510fe96f0e4c506cea0ada500f2c66	https://www.ietf.org/proceedings/70/minutes/manet.txt
ietf	minutes-70-mboned.txt	21095	3049a25f181100fc3857a14d4454ff124c613fa25c1c66fc9c32135dcc25de0a	https://www.ietf.org/proceedings/70/minutes/mboned.txt
ietf	minutes-70-mext.txt	25427	e7ae2fd1e9c239c29ff2809866dfd4f215cb0f83628d84a7e05a7b4281707324	https://www.ietf.org/proceedings/70/minutes/mext.txt
ietf	minutes-70-mip4.txt	13535	44630b9d98b66645a4114cc048a9e68c3882689a66f6226823727ee00afcff30	https://www.ietf.org/proceedings/70/minutes/mip4.txt
ietf	minutes-70-mipshop.txt	8879	58e9e74b9e3c10cf6f9f5894af2474910ca19a7a194dd87ef1462d443afb2e1b	https://www.ietf.org/proceedings/70/minutes/mipshop.txt
ietf	minutes-70-mobopts.txt	8749	9dce3900f0720cc3be864957c6ed949cf3f3fa4094d1059b72341341e3a25990	https://www.ietf.org/proceedings/70/minutes/MobOpts.txt
ietf	minutes-70-mpls.txt	18810	cab2ac79bebc0805491bf2955008866619d1e0775b1b6997dd7ee66f14a4aca3	https://www.ietf.org/proceedings/70/minutes/mpls.txt
ietf	minutes-70-msec.txt	6460	ef6698a0c29287fe3e21efbb11ef8cf147ab36c2f7550f2febbbabc226dd3558	https://www.ietf.org/proceedings/70/minutes/msec.txt
ietf	minutes-70-nea.txt	7152	3f8c77fe6afb90714e43e956fdd4f8481cb3610f61c4b625b45645efb910ed56	https://www.ietf.org/proceedings/70/minutes/nea.txt
ietf	minutes-70-netlmm.txt	7870	93c71422cf9f294eb2064fa7824314fbf3e2e890c82f34505bfd5641ac8ecbfc	https://www.ietf.org/proceedings/70/minutes/netlmm.txt
ietf	minutes-70-nfsv4.txt	2065	1bfbf6cb22cf0ede5b6a90906d3b919de70d7c3a4dd573095be8a7f25492be5a	https://www.ietf.org/proceedings/70/minutes/nfsv4.txt
ietf	minutes-70-nsis.txt	5569	93328d532e043eca655d0a723ac22de9698461d719b8cd5981630ccfdd3fb49b	https://www.ietf.org/proceedings/70/minutes/nsis.txt
ietf	minutes-70-ntp.txt	6296	3c9a3c4d80ed9c84b14f4cd7afdc502753f2d078627309fd510e2376dbe1c881	https://www.ietf.org/proceedings/70/minutes/ntp.txt
ietf	minutes-70-opsarea.txt	12786	ca535520776adef5886bf698382b636661aa4c1484cf2a82c293df4083d83e55	https://www.ietf.org/proceedings/70/minutes/opsarea.txt
ietf	minutes-70-opsawg.txt	9933	86d87194d449248e3ffb5e6780bd59f37b220a171d491acee6cfa1b0b10cbd49	https://www.ietf.org/proceedings/70/minutes/opsawg.txt
ietf	minutes-70-ospf.txt	25124	74e2837aed25497be5ae43b3add1a97535e41a2dfeab86a5c117305049c18fd9	https://www.ietf.org/proceedings/70/minutes/ospf.txt
ietf	minutes-70-pana.txt	4948	2bdfd6f892175b8d55f3ce1f20598c2cbda7f9f4d6783b9e5245f1b4e138b661	https://www.ietf.org/proceedings/70/minutes/pana.txt
ietf	minutes-70-pce.txt	7833	821f5a72ed728fc4e866c14503949f246f10f16c933dbd38d79104e164b87fcf	https://www.ietf.org/proceedings/70/minutes/pce.txt
ietf	minutes-70-pcn.txt	8774	d5da7ab4d4dd3b052190ffc4deb97a97794d9fce41c210662bc1466e9a57cc9c	https://www.ietf.org/proceedings/70/minutes/pcn.txt
ietf	minutes-70-peppermint.txt	6622	6a4547778e8c0d6c3927dc7002b39dfd104c293263ef87cf06537d63b1d578f5	https://www.ietf.org/proceedings/70/minutes/peppermint.txt
ietf	minutes-70-pim.txt	13990	6f00198d94221c0e2aedabfb582492595efefb16cc20ba0fb60088ea27ab30d2	https://www.ietf.org/proceedings/70/minutes/pim.txt
ietf	minutes-70-pmol.txt	9648	f48793a55cae9f704602608efbb86a761f8bbd56847a4fa19a9431ae9298eacf	https://www.ietf.org/proceedings/70/minutes/pmol.txt
ietf	minutes-70-pwe3.txt	17145	de1f9176de0f0d9892c08cdc65ae32309ddb8c71ba051e7b2351a63bf9f24290	https://www.ietf.org/proceedings/70/minutes/pwe3.txt
ietf	minutes-70-rl2n.txt	10477	c57b959719e7bc4b81a89fe44b14e49390693821c4f90de236b54938ca89830d	https://www.ietf.org/proceedings/70/minutes/rl2n.txt
ietf	minutes-70-rmt.txt	5891	2453748767a599cee63f9c1f785f38f380a8d24499e5aa4147cba92343141fd8	https://www.ietf.org/proceedings/70/minutes/rmt.txt
ietf	minutes-70-rrg.txt	29402	df201dd80784b4b2a1166eaef1acfa8e87ad0cf4e83b150533815a0f9e98352b	https://www.ietf.org/proceedings/70/minutes/RRG.txt
ietf	minutes-70-rtgarea.txt	8960	09bf28496b92f4dfeaf0255b10bdf4ea96274b3682401d8db61df1c09aa89eb0	https://www.ietf.org/proceedings/70/minutes/rtgarea.txt
ietf	minutes-70-saag.txt	16174	ac3449b09dc62b05a8e9a1c6e60bef7c5a87862a84a565682cec74b59fcf108c	https://www.ietf.org/proceedings/70/minutes/saag.txt
ietf	minutes-70-safe.txt	18575	f4dcec387dcff665ec61d89131ac54720fe3a8a79325041fba75b728800ff5d2	https://www.ietf.org/proceedings/70/minutes/safe.txt
ietf	minutes-70-sasl.txt	6301	b2634f35e68bbed11b9dcda8fcf7a6892ceb7557002295d2f122727d244edb0d	https://www.ietf.org/proceedings/70/minutes/sasl.txt
ietf	minutes-70-savi.txt	8918	48b62a7765fc65bf4fcd01f639f4d9b6a6fe9f13941cf031cbc1c32065eeb9e0	https://www.ietf.org/proceedings/70/minutes/savi.txt
ietf	minutes-70-sidr.txt	4277	e1c90d982f24c83332ab9cbc38f903fcf49603a328ec504e6ca35cba3224dc2c	https://www.ietf.org/proceedings/70/minutes/sidr.txt
ietf	minutes-70-sieve.txt	17549	ce033a4b6be7f91cf3563a36932e770c61297afc8383b08a7cdce595592431d4	https://www.ietf.org/proceedings/70/minutes/sieve.txt
ietf	minutes-70-simple.txt	3841	f03a2ab00a3c619666a965ae0cb450631898540510f125d7454310b0749ad22d	https://www.ietf.org/proceedings/70/minutes/simple.txt
ietf	minutes-70-sip.txt	20817	b64d8ca64ecd7268ee37a614d5f83c7bb4353b55d916b801f773778b260455a8	https://www.ietf.org/proceedings/70/minutes/sip.txt
ietf	minutes-70-sipping.txt	3652	7c3465d99295868491814a8f406e27e29ce4dc1506dabe84254107f45cea213f	https://www.ietf.org/proceedings/70/minutes/sipping.txt
ietf	minutes-70-smime.txt	2086	8614ddbdd1b1302cb0899c3b0e4301ac1893ed146fe5441857cde26c8f61887f	https://www.ietf.org/proceedings/70/minutes/smime.txt
ietf	minutes-70-softwire.txt	3458	118d620a604c67a7885b3745bd176096f481c01cc00ec8a847091e6d4bcf11e4	https://www.ietf.org/proceedings/70/minutes/softwire.txt
ietf	minutes-70-speermint.txt	14464	b50c56f2ee4ef57c7e6c2c6d44eec644fc01108c683543b4b7d72aae9c74f915	https://www.ietf.org/proceedings/70/minutes/speermint.txt
ietf	minutes-70-tcpm.txt	21749	9ee73d054a020fce27f25cda3344c032f4ebaeaec4f1678d86b3d5a14e42f99c	https://www.ietf.org/proceedings/70/minutes/tcpm.txt
ietf	minutes-70-tictoc.txt	21243	c5ff10490fb7676f26ba6359d1f24f49e1b627657fd5647a2a7d2f587e956d9f	https://www.ietf.org/proceedings/70/minutes/tictoc.txt
ietf	minutes-70-tls.txt	6158	dc2d64eac5b1e13d592b17b5f859d15a5e1e8c59114c75a6db9b975271c614be	https://www.ietf.org/proceedings/70/minutes/tls.txt
ietf	minutes-70-trill.txt	13220	3bb723fe13506f19c1e42fa1fec994ce5f6bc4ed89ae699a1a051c2ab638ed6f	https://www.ietf.org/proceedings/70/minutes/trill.txt
ietf	minutes-70-tsvarea.txt	13840	61973a01cb95c16cab45a1fb9efb68f3ce36a8ad88d200502bc31968fa504070	https://www.ietf.org/proceedings/70/minutes/tsvarea.txt
ietf	minutes-70-tsvwg.txt	18506	a9815912b3c6d9ca87d07fbf58137a9b917c3aeff84c26cd57054495da5e1647	https://www.ietf.org/proceedings/70/minutes/tsvwg.txt
ietf	minutes-70-v6ops.txt	27065	32b8759031bdeae3146bf3064ea7bbbc285acd43148928d0c72faeb8f7205731	https://www.ietf.org/proceedings/70/minutes/v6ops.txt
ietf	minutes-70-xcon.txt	17284	2266d748195859ff494c148663b0c95b9c790d84729e893eb54d0b4cae543b5f	https://www.ietf.org/proceedings/70/minutes/xcon.txt
ietf	minutes-71-16ng.txt	1888	82f356fa0a300830ebe566058e97d943646487ba1ba5cb665d63f6899570bd4c	https://www.ietf.org/proceedings/71/minutes/16ng.txt
ietf	minutes-71-6lowpan.txt	15335	8616bb952a698ee3cc03be6464f7098dca09a347ff3362cff59498b30b059dc8	https://www.ietf.org/proceedings/71/minutes/6lowpan.txt
ietf	minutes-71-6man.txt	16002	8d8a34273a2250bacd54a66aed97a4446152fac56dcd80f172b45987a8919d59	https://www.ietf.org/proceedings/71/minutes/6man.txt
ietf	minutes-71-ancp.txt	11915	4a07e2ab08b7725c84db15bb4e79a42829b7c99a2d569ab74e0b3872feaa66cc	https://www.ietf.org/proceedings/71/minutes/ancp.txt
ietf	minutes-71-apparea.txt	5560	63edd314f44344e770afab54a60e48b5fae6e3f6cbb4a239a11f2f4893d04bfd	https://www.ietf.org/proceedings/71/minutes/apparea.txt
ietf	minutes-71-asrg.txt	1294	fa00d18cb3d55b2a8e531136523c90864fa50f4b016366c8913a6c9ea98ee3a5	https://www.ietf.org/proceedings/71/minutes/ASRG.txt
ietf	minutes-71-autoconf.txt	6216	483cb203f6d8d35e06ee8ded8d6342585de54080b836ed1338fcf7f095eb00cc	https://www.ietf.org/proceedings/71/minutes/autoconf.txt
ietf	minutes-71-avt.txt	20689	eb7660b2627db1ee4d4e2ef42831eba6674852f480ae902a5268081805b534ba	https://www.ietf.org/proceedings/71/minutes/avt.txt
